t=0 s=0 time=8.4e-05
t=1 s=1 time=0.000328
t=2 s=2 time=0.000337
t=2 s=1 time=0.000486
t=3 s=3 time=0.000413
t=4 s=4 time=0.00034
t=4 s=2 time=0.000315
t=4 s=1 time=0.000328
t=5 s=5 time=0.000468
t=5 s=2 time=0.000302
t=6 s=6 time=0.000302
t=6 s=3 time=0.000297
t=7 s=7 time=0.000313
t=8 s=8 time=0.000314
t=8 s=2 time=0.000427
t=8 s=1 time=0.000421
t=9 s=9 time=0.000295
t=9 s=2 time=0.000281
t=10 s=10 time=0.000289
t=10 s=3 time=0.000313
t=10 s=2 time=0.000358
t=11 s=11 time=0.000329
t=11 s=4 time=0.000294
t=11 s=3 time=0.000328
t=12 s=12 time=0.000326
t=12 s=3 time=0.000305
t=13 s=13 time=0.000302
t=13 s=4 time=0.000303
t=14 s=14 time=0.000303
t=14 s=5 time=0.000336
t=15 s=15 time=0.000423
t=16 s=16 time=0.000346
t=16 s=6 time=0.000335
t=16 s=5 time=0.000293
t=16 s=2 time=0.00029
t=16 s=1 time=0.000349
t=17 s=17 time=0.000345
t=17 s=6 time=0.000295
t=17 s=3 time=0.000295
t=17 s=2 time=0.000287
t=18 s=18 time=0.000448
t=18 s=7 time=0.000341
t=18 s=4 time=0.00032
t=18 s=3 time=0.000299
t=18 s=2 time=0.000283
t=19 s=19 time=0.000342
t=19 s=5 time=0.000306
t=19 s=4 time=0.000311
t=20 s=20 time=0.000307
t=20 s=6 time=0.000306
t=20 s=5 time=0.000299
t=20 s=3 time=0.000317
t=20 s=2 time=0.000287
t=21 s=21 time=0.000331
t=21 s=6 time=0.000328
t=21 s=4 time=0.000311
t=21 s=3 time=0.000301
t=22 s=22 time=0.000319
t=22 s=7 time=0.000351
t=22 s=6 time=0.000325
t=22 s=5 time=0.000306
t=22 s=4 time=0.000299
t=22 s=3 time=0.000296
t=23 s=23 time=0.000308
t=23 s=8 time=0.000375
t=23 s=7 time=0.000392
t=23 s=6 time=0.000306
t=23 s=5 time=0.000284
t=24 s=24 time=0.000317
t=24 s=7 time=0.000367
t=24 s=4 time=0.000342
t=24 s=3 time=0.000329
t=24 s=0 time=0.000251
t=25 s=25 time=0.000307
t=25 s=8 time=0.000306
t=25 s=5 time=0.000373
t=25 s=1 time=0.000312
t=26 s=26 time=0.00031
t=26 s=9 time=0.000304
t=26 s=6 time=0.000301
t=26 s=5 time=0.000318
t=26 s=4 time=0.000321
t=26 s=2 time=0.000323
t=26 s=1 time=0.000325
t=27 s=27 time=0.000344
t=27 s=4 time=0.000418
t=27 s=3 time=0.000393
t=28 s=28 time=0.000408
t=28 s=10 time=0.000395
t=28 s=9 time=0.000377
t=28 s=5 time=0.000396
t=28 s=4 time=0.000404
t=28 s=2 time=0.000408
t=29 s=29 time=0.000411
t=29 s=10 time=0.000394
t=29 s=6 time=0.000314
t=29 s=5 time=0.000311
t=30 s=30 time=0.000333
t=30 s=11 time=0.00032
t=30 s=8 time=0.000315
t=30 s=7 time=0.000407
t=30 s=6 time=0.000485
t=31 s=31 time=0.000341
t=31 s=9 time=0.000399
t=31 s=8 time=0.000456
t=31 s=7 time=0.000419
t=31 s=3 time=0.000346
t=32 s=32 time=0.000324
t=32 s=10 time=0.0003
t=32 s=9 time=0.000311
t=32 s=8 time=0.000397
t=32 s=6 time=0.000338
t=32 s=4 time=0.000354
t=32 s=2 time=0.000348
t=32 s=1 time=0.000405
t=33 s=33 time=0.000309
t=33 s=10 time=0.00037
t=33 s=9 time=0.000407
t=33 s=8 time=0.000386
t=33 s=7 time=0.004378
t=33 s=5 time=0.00038
t=33 s=3 time=0.000382
t=33 s=2 time=0.000362
t=34 s=34 time=0.000338
t=34 s=11 time=0.000334
t=34 s=10 time=0.000324
t=34 s=9 time=0.000301
t=34 s=8 time=0.000338
t=34 s=6 time=0.000385
t=34 s=4 time=0.000332
t=34 s=3 time=0.000326
t=34 s=2 time=0.000336
t=35 s=35 time=0.000343
t=35 s=12 time=0.000416
t=35 s=11 time=0.000365
